price,manufacturer,condition,fuel,odometer,title_status,transmission,drive,type,paint_color,state,cylinders_num,vehicle age
6995,bmw,Unknown,gas,131570.0,clean,automatic,rwd,sedan,silver,or,6,14
8480,toyota,Unknown,gas,114000.0,clean,automatic,Unknown,Unknown,white,ca,6,10
1500,mercedes-benz,good,gas,205980.0,clean,automatic,rwd,sedan,grey,il,8,45
26875,gmc,Unknown,diesel,163723.0,clean,automatic,4wd,truck,white,or,6,10
7708,chevrolet,Unknown,gas,94398.0,clean,automatic,fwd,sedan,red,tx,6,7
15350,chrysler,like new,gas,84061.27212389985,clean,automatic,4wd,sedan,black,pa,6,5
10550,ford,good,diesel,228448.0,clean,automatic,4wd,pickup,blue,oh,6,15
25289,jeep,Unknown,gas,35763.0,clean,automatic,4wd,Unknown,white,ks,6,4
4950,ford,Unknown,gas,109947.73758029829,clean,automatic,fwd,Unknown,white,ky,6,11
36998,ram,Unknown,gas,24528.0,clean,automatic,4wd,Unknown,white,mt,8,3
300,chevrolet,like new,gas,114000.0,clean,automatic,Unknown,Unknown,white,tx,6,8
24995,toyota,Unknown,gas,114805.0,clean,automatic,4wd,SUV,red,ks,6,5
3500,buick,like new,gas,75000.0,clean,automatic,fwd,sedan,blue,ct,6,17
28950,toyota,excellent,gas,32402.0,clean,automatic,4wd,truck,grey,wa,6,4
37999,ford,Unknown,other,121456.0,clean,automatic,4wd,pickup,white,tx,6,5
5950,nissan,good,gas,98000.0,clean,automatic,fwd,SUV,brown,tx,6,13
1800,chevrolet,Unknown,gas,412704.4499819749,clean,automatic,rwd,Unknown,white,tn,8,80
1800,nissan,Unknown,gas,133000.0,clean,automatic,Unknown,Unknown,white,nj,6,16
4500,ford,Unknown,gas,97575.0,clean,automatic,fwd,SUV,white,va,6,13
7995,subaru,excellent,gas,90502.0,clean,automatic,Unknown,Unknown,blue,ma,4,9
11950,chevrolet,excellent,gas,61401.0,clean,automatic,fwd,sedan,custom,mi,4,4
23000,cadillac,excellent,gas,84000.0,clean,automatic,4wd,SUV,black,il,6,5
4995,ford,good,gas,168745.0,clean,automatic,rwd,Unknown,white,tx,8,28
19495,toyota,Unknown,gas,79746.84134826221,clean,automatic,Unknown,Unknown,white,mi,6,4
2000,bmw,salvage,gas,197800.0,clean,automatic,4wd,hatchback,silver,az,6,14
5900,ram,excellent,gas,180000.0,clean,automatic,rwd,truck,black,fl,8,17
14980,honda,Unknown,gas,65337.0,clean,automatic,fwd,sedan,grey,wa,6,3
28500,gmc,good,gas,141515.0,clean,manual,Unknown,Unknown,white,ca,8,23
8500,hyundai,excellent,gas,98475.0,clean,automatic,Unknown,sedan,silver,ms,6,7
300,nissan,like new,gas,93000.0,clean,automatic,Unknown,Unknown,white,tx,6,7
2100,lincoln,good,gas,200000.0,clean,automatic,rwd,sedan,white,hi,8,21
5990,nissan,good,gas,78200.0,clean,automatic,fwd,sedan,silver,oh,4,8
8995,ford,Unknown,gas,84800.0,clean,automatic,fwd,sedan,black,ct,6,5
12500,chevrolet,Unknown,gas,150000.0,clean,automatic,4wd,Unknown,white,ia,8,12
16999,gmc,Unknown,other,105931.0,clean,automatic,4wd,SUV,black,co,8,9
6700,ford,excellent,gas,83193.0,clean,manual,rwd,coupe,white,va,6,18
6950,chevrolet,Unknown,gas,175000.0,clean,automatic,Unknown,Unknown,silver,ms,6,8
38990,gmc,Unknown,gas,84651.0,clean,automatic,4wd,SUV,white,me,6,4
29297,ford,Unknown,gas,18647.0,clean,automatic,4wd,SUV,silver,or,6,1
22995,ram,like new,gas,102347.0,clean,automatic,4wd,truck,white,wi,8,2
2100,nissan,good,gas,163000.0,clean,automatic,fwd,sedan,silver,pa,6,20
17995,dodge,Unknown,gas,63396.0,clean,automatic,Unknown,sedan,black,nh,6,7
24999,ford,Unknown,diesel,84061.19263972729,clean,automatic,Unknown,Unknown,white,de,6,5
27800,ford,Unknown,diesel,147000.0,clean,automatic,4wd,SUV,blue,sc,8,19
23931,chevrolet,Unknown,gas,41418.0,clean,automatic,rwd,pickup,silver,tx,8,5
9750,nissan,Unknown,gas,79393.0,clean,automatic,fwd,sedan,white,ct,4,7
26988,jeep,good,other,43076.0,clean,automatic,4wd,other,red,ar,6,4
24900,ford,good,gas,57734.0,clean,automatic,4wd,truck,silver,ma,8,4
7913,kia,excellent,gas,124892.0,clean,automatic,fwd,SUV,black,ca,4,7
25955,ford,Unknown,gas,31660.0,clean,other,4wd,Unknown,white,me,6,3
6995,ford,good,gas,136105.0,clean,automatic,fwd,van,white,ok,4,8
10995,dodge,good,gas,103601.0,clean,automatic,Unknown,other,white,mo,6,8
17889,volkswagen,excellent,gas,47000.0,clean,manual,fwd,Unknown,white,wy,4,3
24300,ford,good,gas,50111.0,clean,other,4wd,pickup,red,oh,6,7
10984,ford,Unknown,gas,30842.0,clean,automatic,fwd,hatchback,white,ia,6,4
23995,toyota,excellent,gas,97957.0,clean,automatic,4wd,truck,silver,ak,8,8
9452,toyota,Unknown,gas,106622.0,clean,automatic,fwd,sedan,silver,fl,4,8
13900,subaru,excellent,gas,80257.0,clean,automatic,4wd,SUV,silver,pa,4,7
22995,ford,Unknown,gas,127001.0,clean,automatic,4wd,pickup,custom,il,6,8
44999,ram,Unknown,diesel,54064.0,clean,automatic,4wd,truck,black,wa,6,6
13591,buick,Unknown,gas,39934.0,clean,automatic,fwd,sedan,white,ca,6,5
2450,honda,good,gas,225140.0,clean,automatic,fwd,sedan,white,il,4,18
15987,ford,excellent,gas,50871.0,clean,automatic,4wd,SUV,grey,va,4,3
22483,buick,Unknown,gas,24609.0,clean,automatic,fwd,sedan,white,nm,6,2
16300,nissan,good,gas,59142.0,clean,automatic,Unknown,hatchback,silver,ga,6,3
11500,ford,Unknown,diesel,126455.0,clean,automatic,rwd,bus,white,in,8,10
4295,saturn,like new,gas,82600.0,clean,automatic,fwd,sedan,white,ca,4,13
2800,ram,Unknown,gas,166034.91149365625,clean,automatic,Unknown,Unknown,white,ak,6,24
29300,chevrolet,good,other,75323.0,clean,automatic,4wd,pickup,black,ga,8,6
16900,gmc,Unknown,gas,106382.16479599732,clean,automatic,4wd,truck,white,or,8,9
4600,honda,Unknown,gas,140148.5168802347,salvage,automatic,Unknown,Unknown,white,sc,6,18
3995,dodge,Unknown,gas,127205.33197104488,clean,automatic,Unknown,Unknown,white,fl,6,15
11994,kia,Unknown,gas,92690.09303107653,clean,automatic,Unknown,Unknown,white,il,6,7
1,jeep,Unknown,gas,13.0,clean,automatic,Unknown,Unknown,white,fl,6,29
2900,chrysler,good,gas,169100.0,clean,automatic,fwd,van,silver,oh,6,15
11495,infiniti,good,gas,80095.0,clean,automatic,rwd,SUV,grey,co,6,8
3600,mercury,good,gas,58500.0,clean,automatic,fwd,convertible,red,ny,4,29
2999,hyundai,Unknown,gas,157887.0,clean,automatic,Unknown,sedan,silver,pa,6,13
6999,ram,excellent,gas,122316.0,clean,automatic,rwd,pickup,white,fl,6,15
3995,gmc,good,gas,222000.0,clean,automatic,4wd,SUV,black,pa,8,17
7900,nissan,Unknown,gas,78450.0,clean,automatic,fwd,sedan,grey,az,6,5
29205,chevrolet,Unknown,gas,26879.0,clean,automatic,4wd,pickup,white,ar,6,2
16750,subaru,Unknown,gas,86150.0,clean,automatic,4wd,SUV,green,mi,4,3
12952,chevrolet,Unknown,gas,60043.0,clean,automatic,fwd,SUV,black,fl,4,6
12995,buick,Unknown,gas,140213.0,clean,automatic,Unknown,Unknown,white,mi,6,6
1500,chevrolet,excellent,gas,213000.0,clean,automatic,fwd,sedan,white,mn,6,11
14995,subaru,Unknown,gas,45440.0,clean,automatic,Unknown,Unknown,white,nj,6,3
26990,gmc,Unknown,gas,45000.0,clean,automatic,Unknown,pickup,white,mn,8,6
19999,mercedes-benz,Unknown,gas,47744.0,clean,automatic,Unknown,sedan,white,ca,6,5
28998,ford,Unknown,gas,87402.0,clean,automatic,4wd,pickup,black,fl,6,10
13900,ford,Unknown,gas,107000.0,rebuilt,automatic,rwd,convertible,black,pa,8,8
13475,honda,Unknown,gas,100126.0,clean,automatic,4wd,SUV,white,co,6,11
5995,gmc,Unknown,gas,101318.93571011226,clean,automatic,Unknown,Unknown,white,mi,6,9
30999,chevrolet,Unknown,gas,87895.0,clean,automatic,4wd,pickup,white,nh,6,5
9999,chevrolet,excellent,gas,203089.0,clean,automatic,4wd,truck,white,ca,8,12
10995,ford,excellent,gas,131249.0,clean,automatic,rwd,pickup,white,va,8,11
1700,dodge,Unknown,gas,131519.74750720494,clean,automatic,Unknown,Unknown,white,fl,6,16
3900,ford,fair,diesel,170000.0,clean,automatic,4wd,truck,white,il,6,12
19995,bmw,Unknown,gas,32631.0,clean,automatic,rwd,sedan,black,hi,4,4
3995,toyota,good,gas,81464.0,clean,manual,fwd,truck,red,ca,4,28
31933,ram,Unknown,diesel,94962.0,clean,manual,4wd,pickup,custom,pa,6,11
9850,bmw,good,gas,80986.0,clean,manual,rwd,convertible,red,nc,6,24
7988,hyundai,excellent,gas,77055.0,clean,automatic,fwd,SUV,red,ca,6,11
11950,kia,excellent,gas,47958.0,clean,automatic,Unknown,SUV,white,md,4,2
20000,chevrolet,good,gas,81535.0,clean,automatic,4wd,truck,white,pa,8,9
1988,hyundai,good,gas,189951.0,clean,automatic,fwd,SUV,white,fl,6,15
27701,mercedes-benz,excellent,gas,39106.0,clean,automatic,Unknown,Unknown,white,co,6,3
25995,ford,Unknown,gas,62634.0,clean,automatic,4wd,pickup,black,co,6,7
5000,mazda,Unknown,gas,123305.0,clean,manual,Unknown,sedan,white,ct,6,8
15000,chevrolet,excellent,gas,102147.0,clean,automatic,rwd,pickup,red,ca,8,7
82950,ferrari,Unknown,gas,26555.0,clean,automatic,Unknown,Unknown,white,wi,6,9
3000,chevrolet,good,gas,109947.75364353141,clean,automatic,Unknown,Unknown,silver,oh,6,11
5750,volvo,excellent,gas,116000.0,clean,automatic,fwd,SUV,silver,fl,6,12
15375,ford,excellent,gas,20204.0,clean,automatic,4wd,SUV,grey,ak,4,2
1,nissan,Unknown,gas,66987.0,clean,automatic,fwd,SUV,grey,fl,6,5
35995,ram,Unknown,other,95978.0,clean,automatic,4wd,pickup,white,tx,6,6
8300,gmc,good,gas,169000.0,clean,automatic,4wd,truck,blue,wi,8,13
3950,saturn,Unknown,gas,122583.0,clean,automatic,fwd,sedan,white,il,6,12
9295,lexus,Unknown,hybrid,101468.0,clean,automatic,4wd,SUV,silver,la,6,13
9300,subaru,good,gas,124638.0,clean,automatic,4wd,SUV,blue,vt,4,7
8595,chevrolet,excellent,gas,114777.0,clean,automatic,fwd,mini-van,grey,oh,6,12
12500,volkswagen,Unknown,gas,61740.390160624476,rebuilt,automatic,Unknown,Unknown,white,tx,4,1
2999,ford,like new,gas,187421.0,clean,automatic,fwd,sedan,black,wi,4,8
5995,dodge,like new,gas,107456.0,clean,automatic,fwd,sedan,grey,id,4,7
3000,nissan,fair,gas,118576.54690547196,clean,automatic,fwd,sedan,white,la,6,13
3295,buick,Unknown,gas,111495.0,clean,automatic,Unknown,Unknown,white,mi,6,14
13980,toyota,excellent,gas,70279.0,clean,automatic,fwd,sedan,white,tx,6,6
2499,ford,excellent,gas,58326.0,clean,manual,rwd,pickup,brown,va,4,24
9490,audi,Unknown,gas,103060.0,clean,automatic,4wd,Unknown,silver,ca,4,9
6995,jeep,Unknown,gas,101318.9274725568,clean,automatic,Unknown,Unknown,white,mn,6,9
999,jeep,Unknown,gas,161698.0,clean,automatic,4wd,SUV,red,ma,6,11
13995,jeep,excellent,gas,126822.0,clean,automatic,4wd,SUV,black,or,6,12
7995,toyota,excellent,hybrid,106250.0,clean,automatic,fwd,hatchback,red,ny,4,9
2988,chevrolet,Unknown,other,157406.11668305518,clean,automatic,4wd,Unknown,white,wi,6,22
4000,ford,good,gas,91941.2365966378,clean,automatic,fwd,van,white,ar,4,8
12900,honda,good,gas,101663.0,clean,other,Unknown,hatchback,white,ky,6,9
19995,ford,good,diesel,158824.0,clean,automatic,4wd,truck,black,tx,8,5
6990,ford,Unknown,gas,149552.0,clean,automatic,Unknown,Unknown,white,la,6,7
3500,chevrolet,Unknown,gas,135834.12931057534,clean,automatic,Unknown,Unknown,white,il,6,17
7950,ford,good,diesel,175000.0,clean,automatic,4wd,pickup,black,id,8,17
6995,chrysler,like new,gas,125811.0,clean,automatic,fwd,mini-van,silver,ny,6,9
13995,ford,like new,gas,93438.99883318506,clean,automatic,rwd,truck,white,nc,8,6
20988,chrysler,Unknown,gas,44312.0,clean,automatic,Unknown,Unknown,white,ia,6,4
10999,honda,Unknown,gas,54821.0,clean,automatic,fwd,wagon,red,mt,4,5
24888,ram,Unknown,gas,37994.0,clean,automatic,4wd,Unknown,black,mn,6,4
16980,ford,Unknown,gas,58648.0,clean,automatic,4wd,pickup,white,wa,6,14
7500,ford,excellent,gas,76450.0,lien,automatic,Unknown,sedan,grey,fl,4,5
9950,ford,excellent,gas,189247.0,clean,automatic,Unknown,Unknown,white,nj,8,10
13999,gmc,Unknown,gas,111984.0,clean,automatic,Unknown,SUV,black,fl,6,6
6995,ford,excellent,gas,91751.0,clean,automatic,fwd,sedan,silver,ca,4,5
8495,chevrolet,good,gas,99000.0,clean,automatic,4wd,Unknown,white,wi,4,9
226,honda,good,gas,56789.0,clean,automatic,fwd,sedan,black,ny,6,5
7950,honda,Unknown,gas,203526.0,clean,automatic,Unknown,Unknown,white,wi,6,11
12200,ram,Unknown,gas,139000.0,clean,automatic,Unknown,Unknown,white,tn,6,6
6490,chrysler,excellent,gas,175550.0,clean,automatic,fwd,sedan,grey,ok,4,6
33560,ford,Unknown,gas,66803.53559413392,clean,automatic,Unknown,Unknown,white,fl,6,1
950,honda,fair,gas,117827.64150700365,clean,automatic,Unknown,sedan,grey,nj,4,14
4400,toyota,excellent,hybrid,121000.0,rebuilt,automatic,fwd,hatchback,white,id,4,12
22543,volkswagen,Unknown,gas,19163.0,clean,automatic,4wd,sedan,white,wa,4,1
28990,ford,good,gas,59.0,clean,automatic,Unknown,Unknown,white,ca,6,5
10995,ford,Unknown,gas,105633.29115330527,clean,automatic,Unknown,Unknown,white,mi,6,10
33490,audi,Unknown,gas,42541.0,clean,automatic,4wd,SUV,white,or,6,4
4000,chevrolet,good,gas,122890.93529888682,clean,automatic,Unknown,SUV,blue,ia,6,14
12344,subaru,excellent,gas,67054.0,clean,manual,4wd,sedan,purple,wi,6,8
27700,nissan,good,gas,12088.0,clean,other,4wd,pickup,red,pa,6,2
12450,honda,excellent,gas,54000.0,clean,automatic,fwd,wagon,green,sc,4,26
6400,hyundai,excellent,gas,85000.0,rebuilt,automatic,fwd,sedan,silver,fl,4,8
27599,ford,Unknown,gas,26548.0,clean,automatic,Unknown,Unknown,white,wi,6,4
12980,chevrolet,excellent,gas,137718.0,clean,automatic,4wd,Unknown,white,wi,6,11
11500,dodge,Unknown,gas,105847.0,clean,automatic,Unknown,Unknown,white,al,6,6
11990,bmw,Unknown,gas,91100.0,clean,automatic,Unknown,convertible,silver,tn,6,10
27500,dodge,excellent,diesel,129000.0,clean,manual,4wd,Unknown,white,tn,6,6
4450,dodge,Unknown,gas,181608.0,clean,automatic,fwd,Unknown,black,mi,6,8
8490,toyota,good,gas,104662.0,clean,automatic,rwd,truck,white,ny,6,17
13900,chevrolet,Unknown,diesel,114262.06048514725,clean,automatic,Unknown,Unknown,white,mi,6,12
2000,mazda,fair,gas,109198.83959562986,clean,automatic,Unknown,sedan,white,hi,4,12
15988,kia,Unknown,gas,21274.0,clean,automatic,fwd,sedan,black,hi,6,5
1695,subaru,Unknown,gas,114262.16102451154,clean,automatic,Unknown,Unknown,white,ct,6,12
9500,dodge,excellent,gas,75000.0,clean,automatic,rwd,pickup,grey,va,6,15
32500,chevrolet,excellent,gas,31000.0,clean,manual,Unknown,Unknown,black,wi,8,51
14400,kia,good,gas,58909.0,clean,other,fwd,wagon,red,il,6,6
24995,chevrolet,excellent,gas,59254.0,clean,automatic,4wd,pickup,green,mn,6,4
10995,ford,excellent,gas,106382.21343876226,clean,automatic,4wd,truck,white,sd,8,9
9988,ford,good,gas,113372.0,clean,automatic,rwd,SUV,silver,ca,6,7
16424,volkswagen,Unknown,gas,23211.0,clean,automatic,fwd,sedan,black,pa,4,3
5200,jeep,good,gas,135170.0,clean,manual,4wd,offroad,red,co,6,28
7900,nissan,good,gas,114262.10991047998,clean,automatic,Unknown,Unknown,white,az,6,12
9995,mercedes-benz,excellent,gas,152638.0,clean,automatic,rwd,sedan,white,ga,6,11
12999,chevrolet,excellent,gas,101845.0,clean,automatic,rwd,pickup,silver,oh,8,15
5995,nissan,Unknown,gas,80000.0,clean,automatic,fwd,Unknown,white,ny,4,8
12000,chevrolet,good,gas,3634.0,clean,manual,rwd,coupe,yellow,nm,6,55
21400,toyota,Unknown,gas,71899.0,clean,automatic,rwd,pickup,silver,tn,6,5
33850,chevrolet,Unknown,gas,36627.0,clean,manual,Unknown,convertible,white,fl,6,10
24524,cadillac,good,gas,39635.0,clean,automatic,Unknown,other,black,nc,6,3
26988,ram,Unknown,gas,16754.0,clean,automatic,4wd,pickup,black,id,6,2
16995,chevrolet,excellent,gas,91600.0,clean,automatic,rwd,van,white,ny,8,6
31922,ford,Unknown,gas,66803.54908724975,clean,automatic,Unknown,Unknown,white,fl,6,1
9500,chevrolet,excellent,gas,164272.0,clean,automatic,4wd,SUV,grey,ak,8,20
4995,ford,like new,gas,140000.0,clean,automatic,Unknown,Unknown,white,ri,6,13
6000,dodge,fair,gas,122890.91882377592,salvage,automatic,4wd,truck,grey,ia,6,14
8900,ford,Unknown,gas,90610.0,clean,automatic,Unknown,mini-van,white,pa,6,11
3999,toyota,good,gas,154600.0,clean,manual,fwd,sedan,silver,vt,4,12
25990,ford,good,gas,160025.0,clean,automatic,4wd,truck,white,wi,1,9
4000,pontiac,good,gas,157406.1083466491,clean,automatic,rwd,coupe,white,fl,6,22
2700,honda,good,gas,174000.0,clean,manual,fwd,Unknown,white,id,4,17
15500,volkswagen,good,gas,100000.0,clean,manual,rwd,bus,white,az,4,50
13750,ford,excellent,gas,120000.0,clean,automatic,rwd,convertible,black,tn,8,9
34000,buick,Unknown,gas,36000.0,clean,automatic,Unknown,Unknown,white,ca,6,55
12000,cadillac,good,gas,369560.39964920643,clean,automatic,rwd,Unknown,red,tx,8,70
1700,buick,Unknown,gas,131519.74750720494,clean,automatic,Unknown,Unknown,white,ne,6,16
1100,chrysler,fair,gas,120600.0,clean,automatic,fwd,mini-van,blue,nc,6,19
34995,ram,Unknown,gas,46972.0,clean,automatic,4wd,pickup,grey,ut,8,5
31500,ford,Unknown,gas,19647.0,clean,automatic,4wd,truck,black,mn,8,1
400,toyota,Unknown,gas,97004.58516826473,clean,automatic,Unknown,Unknown,white,ca,6,8
9999,ram,excellent,gas,170000.0,clean,automatic,4wd,truck,blue,vt,8,10
15950,chevrolet,good,gas,106382.172621675,clean,automatic,4wd,truck,silver,mt,8,9
4450,dodge,excellent,gas,108000.0,clean,automatic,fwd,sedan,white,ia,4,10
13000,ford,excellent,gas,102067.8002914933,clean,automatic,rwd,pickup,white,ca,8,8
21495,ford,Unknown,gas,64643.0,clean,automatic,Unknown,coupe,white,tx,6,5
16995,ford,Unknown,gas,104000.0,clean,automatic,Unknown,Unknown,white,ny,6,8
28900,bmw,excellent,gas,37500.0,clean,automatic,rwd,sedan,grey,al,6,4
6995,volkswagen,excellent,gas,121389.0,clean,automatic,fwd,sedan,white,nc,6,6
8995,ram,Unknown,gas,138000.0,clean,automatic,4wd,Unknown,white,pa,8,14
4999,ford,excellent,gas,136428.0,clean,automatic,4wd,SUV,blue,ny,6,15
25695,ram,Unknown,gas,37154.0,clean,automatic,4wd,pickup,white,ar,6,4
2700,chevrolet,good,gas,149526.24807898758,clean,automatic,rwd,truck,white,tx,8,19
4999,volkswagen,Unknown,gas,149407.0,clean,automatic,Unknown,sedan,white,tn,6,9
22999,jeep,Unknown,gas,73929.0,clean,automatic,4wd,SUV,black,co,6,6
1900,ford,good,gas,162000.0,clean,automatic,fwd,sedan,white,ca,6,13
1550,chevrolet,Unknown,gas,122890.95548089768,clean,automatic,Unknown,Unknown,white,nm,6,14
6000,audi,like new,gas,197000.0,clean,manual,4wd,wagon,blue,wa,4,19
12000,jeep,Unknown,gas,166000.0,clean,automatic,Unknown,Unknown,white,nc,6,13
4000,mitsubishi,Unknown,gas,109947.74540597596,clean,automatic,Unknown,Unknown,white,ri,6,11
17700,mazda,like new,gas,20000.0,clean,automatic,rwd,convertible,grey,az,4,6
9999,buick,excellent,gas,122890.88588179163,clean,automatic,fwd,SUV,white,tx,6,14
8500,chrysler,Unknown,gas,97004.51844406557,clean,automatic,Unknown,Unknown,white,ky,6,8
2500,infiniti,new,gas,71118.18808357656,clean,automatic,rwd,sedan,blue,fl,6,2
4495,honda,excellent,gas,145012.0,clean,automatic,fwd,mini-van,white,il,6,13
6495,nissan,excellent,gas,94000.0,clean,automatic,fwd,sedan,grey,ny,6,7
6850,ford,Unknown,gas,144462.8949767052,lien,automatic,Unknown,Unknown,white,ne,6,19
9995,ford,Unknown,gas,41129.0,clean,automatic,fwd,van,white,va,6,14
12400,nissan,good,gas,47405.0,clean,automatic,fwd,hatchback,white,oh,6,3
8990,chevrolet,like new,gas,118576.49756251482,clean,automatic,4wd,Unknown,red,fl,6,13
10988,chevrolet,excellent,gas,123639.80002030631,clean,automatic,rwd,SUV,silver,ca,8,13
11200,toyota,excellent,hybrid,112037.0,clean,automatic,fwd,wagon,grey,wi,4,8
11900,gmc,Unknown,gas,0.0,clean,other,Unknown,other,white,tn,6,8
5500,chevrolet,good,gas,89000.0,clean,manual,rwd,truck,red,oh,8,32
3995,acura,Unknown,gas,170000.0,clean,automatic,Unknown,sedan,black,wa,6,27
1950,subaru,good,gas,190000.0,clean,manual,4wd,Unknown,silver,il,4,16
41499,chevrolet,Unknown,diesel,50950.0,clean,automatic,4wd,truck,white,id,6,3
19995,cadillac,good,gas,90151.0,clean,automatic,rwd,SUV,black,fl,8,12
1,chevrolet,excellent,gas,64298.0,clean,other,4wd,truck,white,fl,1,5
10750,toyota,Unknown,gas,111120.0,clean,automatic,fwd,Unknown,white,ct,6,9
7295,ford,Unknown,gas,97004.52837031988,clean,automatic,fwd,Unknown,white,me,6,8
16999,nissan,Unknown,gas,18684.0,clean,automatic,4wd,SUV,black,wa,6,1
11500,chevrolet,good,gas,129000.0,clean,automatic,4wd,SUV,white,ca,8,32
33973,ford,Unknown,gas,66803.53219202351,clean,automatic,4wd,Unknown,white,id,6,1
12900,ford,excellent,gas,36804.0,clean,automatic,fwd,sedan,black,pa,6,4
12000,chevrolet,good,diesel,204000.0,clean,automatic,4wd,truck,black,va,8,16
4500,dodge,excellent,gas,64400.0,clean,automatic,fwd,Unknown,white,ny,4,12
4200,chevrolet,good,gas,169000.0,clean,automatic,Unknown,Unknown,white,il,6,7
13950,bmw,Unknown,gas,69100.0,clean,automatic,Unknown,Unknown,white,wi,6,6
1450,ford,Unknown,gas,166783.84489981303,clean,manual,rwd,Unknown,blue,wi,8,23
18400,dodge,excellent,gas,48079.0,clean,automatic,4wd,sedan,grey,co,6,3
9450,ford,Unknown,gas,101637.0,clean,automatic,fwd,SUV,grey,pa,6,6
29990,ford,excellent,gas,15409.0,clean,automatic,4wd,truck,silver,ny,8,2
9700,honda,Unknown,gas,130166.0,clean,automatic,4wd,SUV,grey,pa,6,9
6998,fiat,excellent,gas,60052.0,clean,manual,fwd,hatchback,black,pa,4,6
27490,gmc,Unknown,gas,108441.0,clean,automatic,4wd,pickup,black,mi,8,6
19875,audi,Unknown,gas,34382.0,clean,automatic,Unknown,Unknown,silver,ga,6,4
9995,hyundai,like new,gas,88612.0,clean,automatic,fwd,sedan,white,ak,4,4
7499,infiniti,excellent,gas,74433.0,clean,automatic,rwd,sedan,silver,il,6,15
13977,ford,Unknown,gas,147333.0,clean,automatic,Unknown,Unknown,white,co,6,14
5295,honda,Unknown,gas,127672.0,clean,automatic,fwd,sedan,silver,va,4,10
1,cadillac,excellent,gas,79541.0,clean,automatic,4wd,SUV,white,fl,8,12
45000,chevrolet,Unknown,gas,217807.32344045962,clean,automatic,Unknown,Unknown,white,ca,6,36
14700,chevrolet,excellent,gas,79746.88084734061,clean,automatic,Unknown,van,white,tn,6,4
14995,gmc,excellent,gas,134000.0,clean,automatic,4wd,SUV,white,mn,8,10
15995,ram,Unknown,gas,143879.0,clean,automatic,4wd,pickup,white,ca,6,6
34990,dodge,Unknown,gas,21338.0,clean,automatic,Unknown,Unknown,silver,wi,6,2
25999,gmc,like new,gas,100615.0,clean,automatic,4wd,pickup,white,oh,8,5
1500,volvo,good,gas,157718.0,clean,automatic,fwd,wagon,silver,md,5,19
15998,chevrolet,Unknown,gas,43092.0,clean,automatic,fwd,Unknown,white,tx,6,2
16998,ford,Unknown,gas,40609.0,clean,automatic,4wd,sedan,white,fl,4,2
2000,gmc,Unknown,gas,178978.1079766114,clean,automatic,Unknown,Unknown,white,me,6,27
3500,mercedes-benz,good,gas,135000.0,clean,automatic,rwd,sedan,custom,ny,8,20
21995,mercedes-benz,excellent,gas,89139.0,clean,automatic,4wd,SUV,silver,tx,8,6
2500,chevrolet,Unknown,gas,202973.0,clean,automatic,fwd,sedan,silver,mn,6,10
19900,ford,good,gas,60129.0,clean,other,Unknown,pickup,white,ks,6,8
23700,toyota,Unknown,gas,94700.0,clean,automatic,4wd,pickup,white,va,6,11
22916,ford,Unknown,gas,97550.0,clean,automatic,4wd,pickup,custom,tx,8,7
27999,infiniti,Unknown,gas,18475.0,clean,automatic,Unknown,Unknown,silver,mn,6,4
11995,honda,Unknown,gas,113909.0,clean,automatic,Unknown,sedan,white,ca,6,5
32890,gmc,Unknown,diesel,85805.0,clean,automatic,4wd,pickup,red,ia,8,6
8950,lincoln,excellent,gas,178252.0,clean,automatic,rwd,SUV,white,ar,8,10
5000,hyundai,excellent,gas,186856.0,clean,automatic,4wd,Unknown,white,ne,6,15
30624,ford,Unknown,gas,66803.55977959673,clean,automatic,Unknown,Unknown,white,fl,6,1
5995,honda,excellent,gas,64000.0,clean,automatic,fwd,sedan,white,mi,4,17
2495,ford,excellent,gas,150772.0,clean,automatic,fwd,sedan,silver,ma,4,16
16000,chevrolet,excellent,gas,62129.0,clean,automatic,Unknown,Unknown,white,mt,6,8
18995,volvo,Unknown,gas,87912.0,clean,other,4wd,Unknown,white,vt,6,4
1600,mazda,good,gas,144462.93822387134,clean,automatic,Unknown,Unknown,white,in,6,19
5950,volkswagen,excellent,diesel,148750.0,clean,automatic,fwd,wagon,white,ca,4,10
3900,chevrolet,Unknown,gas,130000.0,clean,automatic,Unknown,Unknown,white,in,6,13
1850,toyota,good,gas,143714.01387902547,clean,automatic,fwd,Unknown,grey,oh,4,20
12387,chevrolet,Unknown,gas,81866.0,clean,automatic,4wd,SUV,white,nj,4,6
16788,chevrolet,Unknown,other,129101.0,clean,automatic,Unknown,pickup,white,ma,6,9
6950,audi,Unknown,gas,131519.70426003882,clean,automatic,Unknown,Unknown,white,tn,6,16
8295,chevrolet,like new,gas,96255.59784730744,clean,automatic,Unknown,Unknown,white,ny,4,9
9995,toyota,Unknown,gas,108535.0,clean,manual,4wd,pickup,blue,ri,4,13
23999,dodge,like new,gas,80495.72653176945,clean,automatic,Unknown,Unknown,white,ca,8,3
2500,ford,fair,gas,347988.49475113186,clean,automatic,rwd,sedan,blue,pa,8,65
10999,bmw,excellent,gas,116000.0,clean,automatic,Unknown,coupe,silver,ca,6,9
17995,cadillac,good,gas,84651.0,clean,automatic,4wd,SUV,black,nm,8,13
5000,nissan,excellent,gas,119.0,clean,automatic,Unknown,Unknown,white,az,4,6
