price,odometer,cylinders_num,vehicle age,brand_price,condition_ordinal,title_status_ordinal,fuel_diesel,fuel_electric,fuel_gas,fuel_hybrid,fuel_other,trans_automatic,trans_manual,trans_other,drive_4wd,drive_Unknown,drive_fwd,drive_rwd,color_black,color_other,color_silver & grey,color_white,type_SUV,type_Unknown,type_other,type_sedan,type_truck-pickup
1.596931625075824e-06,0.011000000000000001,0.42857142857142855,0.10743801652892562,0.07861164163826788,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3.6094154698617605e-06,0.012620000000000001,0.7142857142857142,0.06611570247933883,0.034702717547341735,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8052632860267486e-06,0.01523,0.42857142857142855,0.1900826446280992,0.09826611242182527,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.054935339006564e-06,0.005879,0.7142857142857142,0.04132231404958678,0.05305271567489296,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.3883221885769645e-06,0.0118726,0.7142857142857142,0.11570247933884298,0.10290978541736884,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.8052632860267486e-06,0.0107,1.0,0.11570247933884298,0.0948894631065174,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7.4968842632060225e-06,0.005843999999999999,0.7142857142857142,0.04132231404958678,0.16165474540937974,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.194100888521785e-06,0.00235,0.7142857142857142,0.033057851239669415,0.13872973074186426,0.875,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2.333036827102426e-06,0.0168,0.7142857142857142,0.11570247933884298,0.03367287071365265,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.331877560297329e-06,0.0077316999999999985,1.0,0.033057851239669415,0.17936811094883226,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.858254196197771e-07,0.011782762008935948,0.42857142857142855,0.12396694214876032,0.07861164163826788,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.1941410256995837e-06,0.0141,0.7142857142857142,0.14049586776859505,0.034702717547341735,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4.8885718681004404e-06,0.0075368,0.7142857142857142,0.04958677685950413,0.10290978541736884,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4.3052432174378485e-06,0.0147,0.7142857142857142,0.06611570247933883,0.2517070491455392,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8.194100888521785e-06,0.0,1.0,0.4628099173553719,0.17936811094883226,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.2221846333573002e-05,0.00036,0.7142857142857142,0.008264462809917356,0.09826611242182527,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.1080466607109866e-06,0.000127,0.42857142857142855,0.15702479338842976,0.09826611242182527,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9.719366422230489e-07,0.010919882723929668,0.42857142857142855,0.10743801652892562,0.05305271567489296,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.4719246010697097e-06,0.014344999999999998,0.7142857142857142,0.0743801652892562,0.17825712466764035,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9.997141970165058e-07,0.0103565,0.42857142857142855,0.12396694214876032,0.1327753435943527,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.1927521479599097e-06,0.0189565,1.0,0.11570247933884298,0.16811469372979318,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4.1649665657308925e-06,0.009269006831017262,0.7142857142857142,0.06611570247933883,0.09826611242182527,0.875,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0830388339613163e-06,0.011000000000000001,0.42857142857142855,0.08264462809917356,0.05305271567489296,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.94276218225436e-06,0.0094895,0.42857142857142855,0.1487603305785124,0.05305271567489296,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3.886079915604589e-07,0.018000000000000002,1.0,0.1487603305785124,0.16165474540937974,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.6524867346627374e-06,0.0224,1.0,0.12396694214876032,0.17936811094883226,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2.2774817175155134e-06,0.00838,0.42857142857142855,0.0743801652892562,0.09826611242182527,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.388599964124899e-06,0.0157,0.42857142857142855,0.10743801652892562,0.03367287071365265,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6.941610942884822e-07,0.0170014,0.7142857142857142,0.11570247933884298,0.034702717547341735,0.875,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.1638554635391543e-07,0.017897811209538914,0.7142857142857142,0.231404958677686,0.09826611242182527,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.027475696938843e-06,0.0056,0.7142857142857142,0.05785123966942149,0.034702717547341735,0.875,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
